language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
el,v1,1,94,101,υπάρχει,υπάρχει,υπάρχει,unknown,υπάρχει,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,95,102,είμαι,είμαι,είμαι,unknown,είμαι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,96,103,είσαι,είσαι,είσαι,unknown,είσαι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,97,104,ελλάδα,ελλάδα,ελλάδα,unknown,ελλάδα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,98,105,οποία,οποία,οποία,unknown,οποία,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,99,107,ακόμα,ακόμα,ακόμα,unknown,ακόμα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,100,108,καλά,καλά,καλά,unknown,καλά,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,101,109,μαζί,μαζί,μαζί,unknown,μαζί,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,102,110,τόσο,τόσο,τόσο,unknown,τόσο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,103,111,νέα,νέα,νέα,unknown,νέα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,104,112,πάντα,πάντα,πάντα,unknown,πάντα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,105,113,έναν,έναν,έναν,unknown,έναν,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,106,114,έχουμε,έχουμε,έχουμε,unknown,έχουμε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,107,115,απ,απ,απ,unknown,απ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,108,116,καθώσ,καθώσ,καθώσ,unknown,καθώσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,109,117,λίγο,λίγο,λίγο,unknown,λίγο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,110,118,τότε,τότε,τότε,unknown,τότε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,111,119,ούτε,ούτε,ούτε,unknown,ούτε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,112,120,όλοι,όλοι,όλοι,unknown,όλοι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,113,121,επίσησ,επίσησ,επίσησ,unknown,επίσησ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,114,122,έχεισ,έχεισ,έχεισ,unknown,έχεισ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,115,123,καλό,καλό,καλό,unknown,καλό,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,116,124,πάνω,πάνω,πάνω,unknown,πάνω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,117,125,ασ,ασ,ασ,unknown,ασ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,118,126,μέροσ,μέροσ,μέροσ,unknown,μέροσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,119,127,πολλά,πολλά,πολλά,unknown,πολλά,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,120,128,ποτέ,ποτέ,ποτέ,unknown,ποτέ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,121,129,φορά,φορά,φορά,unknown,φορά,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,122,130,απο,απο,απο,unknown,απο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,123,131,μ,μ,μ,unknown,μ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,124,132,όπου,όπου,όπου,unknown,όπου,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,125,133,καλή,καλή,καλή,unknown,καλή,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,126,134,μέρα,μέρα,μέρα,unknown,μέρα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,127,135,όσο,όσο,όσο,unknown,όσο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,128,136,ώρα,ώρα,ώρα,unknown,ώρα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,129,137,άλλο,άλλο,άλλο,unknown,άλλο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,130,138,έγινε,έγινε,έγινε,unknown,έγινε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,131,139,εκεί,εκεί,εκεί,unknown,εκεί,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,132,140,πρώτη,πρώτη,πρώτη,unknown,πρώτη,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,133,141,άλλη,άλλη,άλλη,unknown,άλλη,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,134,142,οποίο,οποίο,οποίο,unknown,οποίο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,135,143,υπάρχουν,υπάρχουν,υπάρχουν,unknown,υπάρχουν,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,136,144,γίνει,γίνει,γίνει,unknown,γίνει,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,137,145,θέλω,θέλω,θέλω,unknown,θέλω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,138,146,μέσω,μέσω,μέσω,unknown,μέσω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,139,147,θέση,θέση,θέση,unknown,θέση,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,140,148,λέει,λέει,λέει,unknown,λέει,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,141,149,σπίτι,σπίτι,σπίτι,unknown,σπίτι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,142,150,λεσ,λεσ,λεσ,unknown,λεσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,143,151,μεγάλη,μεγάλη,μεγάλη,unknown,μεγάλη,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,144,152,ν,ν,ν,unknown,ν,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,145,154,ε,ε,ε,unknown,ε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,146,155,μεταξύ,μεταξύ,μεταξύ,unknown,μεταξύ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,147,156,σύμφωνα,σύμφωνα,σύμφωνα,unknown,σύμφωνα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,148,157,αυτόσ,αυτόσ,αυτόσ,unknown,αυτόσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,149,158,γίνεται,γίνεται,γίνεται,unknown,γίνεται,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,150,159,είμαστε,είμαστε,είμαστε,unknown,είμαστε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,151,160,ενόσ,ενόσ,ενόσ,unknown,ενόσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,152,161,εσύ,εσύ,εσύ,unknown,εσύ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,153,162,πώσ,πώσ,πώσ,unknown,πώσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,154,163,έχετε,έχετε,έχετε,unknown,έχετε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,155,164,ειναι,ειναι,ειναι,unknown,ειναι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,156,165,τέλοσ,τέλοσ,τέλοσ,unknown,τέλοσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,157,166,τίποτα,τίποτα,τίποτα,unknown,τίποτα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,158,167,είπε,είπε,είπε,unknown,είπε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,159,168,κάνω,κάνω,κάνω,unknown,κάνω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,160,169,ομάδα,ομάδα,ομάδα,unknown,ομάδα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,161,170,στιγμή,στιγμή,στιγμή,unknown,στιγμή,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,162,171,όλουσ,όλουσ,όλουσ,unknown,όλουσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,163,172,έκανε,έκανε,έκανε,unknown,έκανε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,164,173,β,β,β,unknown,β,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,165,174,εκτόσ,εκτόσ,εκτόσ,unknown,εκτόσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,166,175,ακόμη,ακόμη,ακόμη,unknown,ακόμη,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,167,176,κάτω,κάτω,κάτω,unknown,κάτω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,168,177,κόσμο,κόσμο,κόσμο,unknown,κόσμο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,169,178,χώρα,χώρα,χώρα,unknown,χώρα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,170,180,δυο,δυο,δυο,unknown,δυο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,171,181,πόσο,πόσο,πόσο,unknown,πόσο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,172,182,χρόνο,χρόνο,χρόνο,unknown,χρόνο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,173,184,αυτέσ,αυτέσ,αυτέσ,unknown,αυτέσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,174,185,κάνουν,κάνουν,κάνουν,unknown,κάνουν,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,175,186,φορέσ,φορέσ,φορέσ,unknown,φορέσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,176,187,θέλει,θέλει,θέλει,unknown,θέλει,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,177,188,κυβέρνηση,κυβέρνηση,κυβέρνηση,unknown,κυβέρνηση,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,178,189,πάλι,πάλι,πάλι,unknown,πάλι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,179,190,έωσ,έωσ,έωσ,unknown,έωσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,180,191,ίδιο,ίδιο,ίδιο,unknown,ίδιο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,181,192,γ,γ,γ,unknown,γ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,182,193,εμείσ,εμείσ,εμείσ,unknown,εμείσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,183,194,μόλισ,μόλισ,μόλισ,unknown,μόλισ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,184,195,άλλα,άλλα,άλλα,unknown,άλλα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,185,196,απλά,απλά,απλά,unknown,απλά,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,186,197,αφού,αφού,αφού,unknown,αφού,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,187,198,επειδή,επειδή,επειδή,unknown,επειδή,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,188,199,λόγω,λόγω,λόγω,unknown,λόγω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,189,200,οχι,οχι,οχι,unknown,οχι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,190,201,ίδια,ίδια,ίδια,unknown,ίδια,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,191,202,γυναίκα,γυναίκα,γυναίκα,unknown,γυναίκα,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,192,203,μεγάλο,μεγάλο,μεγάλο,unknown,μεγάλο,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,193,204,πάει,πάει,πάει,unknown,πάει,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,194,205,πίσω,πίσω,πίσω,unknown,πίσω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,195,206,πω,πω,πω,unknown,πω,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,196,207,είστε,είστε,είστε,unknown,είστε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,197,208,είχαν,είχαν,είχαν,unknown,είχαν,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,198,209,ιστορία,ιστορία,ιστορία,unknown,ιστορία,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,199,210,κάνεισ,κάνεισ,κάνεισ,unknown,κάνεισ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,200,211,ποιοσ,ποιοσ,ποιοσ,unknown,ποιοσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,201,212,τελευταία,τελευταία,τελευταία,unknown,τελευταία,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,202,214,the,the,the,unknown,the,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,203,215,άνθρωποι,άνθρωποι,άνθρωποι,unknown,άνθρωποι,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,204,216,κανείσ,κανείσ,κανείσ,unknown,κανείσ,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
el,v1,1,205,217,λένε,λένε,λένε,unknown,λένε,wordfreq:el,wordfreq_seeded;deterministically_filtered;structurally_curated
