language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
en,v1,1,35,37,they,they,they,unknown,they,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,36,38,me,me,me,unknown,me,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,37,39,if,if,if,unknown,if,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,38,40,one,one,one,unknown,one,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,39,41,can,can,can,unknown,can,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,40,42,will,will,will,unknown,will,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,41,43,just,just,just,unknown,just,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,42,44,like,like,like,unknown,like,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,43,45,about,about,about,unknown,about,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,44,46,up,up,up,unknown,up,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,45,47,out,out,out,unknown,out,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,46,48,what,what,what,unknown,what,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,47,49,has,has,has,unknown,has,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,48,50,when,when,when,unknown,when,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,49,51,more,more,more,unknown,more,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,50,52,do,do,do,unknown,do,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,51,53,no,no,no,unknown,no,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,52,54,were,were,were,unknown,were,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,53,55,who,who,who,unknown,who,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,54,56,had,had,had,unknown,had,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,55,57,it's,it's,it's,unknown,it's,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,56,58,their,their,their,unknown,their,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,57,59,there,there,there,unknown,there,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,58,60,her,her,her,unknown,her,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,59,61,which,which,which,unknown,which,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,60,62,time,time,time,unknown,time,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,61,63,get,get,get,unknown,get,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,62,64,been,been,been,unknown,been,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,63,65,would,would,would,unknown,would,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,64,67,she,she,she,unknown,she,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,65,68,new,new,new,unknown,new,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,66,69,people,people,people,unknown,people,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,67,70,how,how,how,unknown,how,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,68,71,don't,don't,don't,unknown,don't,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,69,72,some,some,some,unknown,some,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,70,73,also,also,also,unknown,also,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,71,74,them,them,them,unknown,them,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,72,75,now,now,now,unknown,now,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,73,76,other,other,other,unknown,other,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,74,77,i'm,i'm,i'm,unknown,i'm,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,75,78,its,its,its,unknown,its,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,76,79,our,our,our,unknown,our,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,77,80,than,than,than,unknown,than,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,78,81,good,good,good,unknown,good,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,79,82,only,only,only,unknown,only,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,80,83,after,after,after,unknown,after,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,81,84,first,first,first,unknown,first,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,82,85,him,him,him,unknown,him,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,83,86,into,into,into,unknown,into,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,84,87,know,know,know,unknown,know,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,85,88,see,see,see,unknown,see,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,86,89,two,two,two,unknown,two,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,87,90,make,make,make,unknown,make,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,88,91,over,over,over,unknown,over,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,89,92,think,think,think,unknown,think,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,90,93,any,any,any,unknown,any,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,91,94,then,then,then,unknown,then,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,92,95,could,could,could,unknown,could,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,93,96,back,back,back,unknown,back,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,94,97,these,these,these,unknown,these,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,95,98,us,us,us,unknown,us,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,96,99,want,want,want,unknown,want,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,97,100,because,because,because,unknown,because,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,98,101,go,go,go,unknown,go,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,99,102,well,well,well,unknown,well,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,100,103,said,said,said,unknown,said,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,101,104,way,way,way,unknown,way,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,102,107,most,most,most,unknown,most,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,103,108,much,much,much,unknown,much,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,104,109,very,very,very,unknown,very,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,105,110,where,where,where,unknown,where,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,106,111,even,even,even,unknown,even,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,107,112,should,should,should,unknown,should,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,108,113,may,may,may,unknown,may,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,109,114,here,here,here,unknown,here,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,110,115,need,need,need,unknown,need,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,111,116,really,really,really,unknown,really,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,112,117,did,did,did,unknown,did,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,113,118,right,right,right,unknown,right,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,114,119,work,work,work,unknown,work,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,115,120,year,year,year,unknown,year,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,116,121,years,years,years,unknown,years,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,117,122,being,being,being,unknown,being,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,118,123,day,day,day,unknown,day,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,119,124,too,too,too,unknown,too,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,120,125,going,going,going,unknown,going,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,121,126,before,before,before,unknown,before,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,122,127,off,off,off,unknown,off,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,123,128,why,why,why,unknown,why,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,124,129,made,made,made,unknown,made,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,125,130,still,still,still,unknown,still,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,126,131,take,take,take,unknown,take,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,127,133,got,got,got,unknown,got,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,128,134,many,many,many,unknown,many,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,129,135,never,never,never,unknown,never,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,130,136,those,those,those,unknown,those,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,131,137,life,life,life,unknown,life,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,132,138,say,say,say,unknown,say,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,133,139,world,world,world,unknown,world,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,134,140,down,down,down,unknown,down,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,135,141,great,great,great,unknown,great,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,136,142,through,through,through,unknown,through,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,137,143,you're,you're,you're,unknown,you're,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,138,144,last,last,last,unknown,last,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,139,145,s,s,s,unknown,s,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,140,146,that's,that's,that's,unknown,that's,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,141,147,while,while,while,unknown,while,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,142,148,best,best,best,unknown,best,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,143,149,such,such,such,unknown,such,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,144,150,love,love,love,unknown,love,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,145,151,man,man,man,unknown,man,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,146,152,home,home,home,unknown,home,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,147,153,long,long,long,unknown,long,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,148,154,look,look,look,unknown,look,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,149,155,something,something,something,unknown,something,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,150,156,use,use,use,unknown,use,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,151,157,can't,can't,can't,unknown,can't,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,152,158,same,same,same,unknown,same,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,153,159,used,used,used,unknown,used,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,154,160,both,both,both,unknown,both,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,155,161,every,every,every,unknown,every,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,156,163,am,am,am,unknown,am,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,157,164,come,come,come,unknown,come,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,158,165,part,part,part,unknown,part,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,159,166,state,state,state,unknown,state,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,160,167,three,three,three,unknown,three,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,161,168,around,around,around,unknown,around,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,162,169,between,between,between,unknown,between,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,163,170,always,always,always,unknown,always,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,164,171,better,better,better,unknown,better,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,165,172,find,find,find,unknown,find,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,166,174,help,help,help,unknown,help,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,167,175,high,high,high,unknown,high,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,168,176,little,little,little,unknown,little,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,169,177,old,old,old,unknown,old,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,170,178,since,since,since,unknown,since,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,171,179,another,another,another,unknown,another,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,172,180,does,does,does,unknown,does,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,173,181,own,own,own,unknown,own,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,174,182,things,things,things,unknown,things,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,175,183,under,under,under,unknown,under,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,176,184,during,during,during,unknown,during,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,177,185,game,game,game,unknown,game,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,178,186,i've,i've,i've,unknown,i've,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,179,187,thing,thing,thing,unknown,thing,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,180,188,give,give,give,unknown,give,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,181,189,house,house,house,unknown,house,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,182,190,place,place,place,unknown,place,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,183,191,school,school,school,unknown,school,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,184,192,again,again,again,unknown,again,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,185,193,next,next,next,unknown,next,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,186,194,each,each,each,unknown,each,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,187,195,mr,mr,mr,unknown,mr,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,188,196,without,without,without,unknown,without,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,189,197,against,against,against,unknown,against,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,190,198,didn't,didn't,didn't,unknown,didn't,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,191,199,end,end,end,unknown,end,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,192,200,found,found,found,unknown,found,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,193,201,must,must,must,unknown,must,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,194,202,show,show,show,unknown,show,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,195,203,big,big,big,unknown,big,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,196,204,feel,feel,feel,unknown,feel,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,197,205,sure,sure,sure,unknown,sure,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,198,206,team,team,team,unknown,team,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,199,207,ever,ever,ever,unknown,ever,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,200,208,family,family,family,unknown,family,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,201,209,keep,keep,keep,unknown,keep,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,202,210,might,might,might,unknown,might,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,203,211,please,please,please,unknown,please,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,204,212,put,put,put,unknown,put,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,205,213,money,money,money,unknown,money,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,206,214,free,free,free,unknown,free,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,207,215,second,second,second,unknown,second,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,208,216,someone,someone,someone,unknown,someone,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,209,217,away,away,away,unknown,away,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,210,218,left,left,left,unknown,left,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,211,219,number,number,number,unknown,number,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,212,220,city,city,city,unknown,city,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,213,221,days,days,days,unknown,days,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,214,222,lot,lot,lot,unknown,lot,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,215,223,name,name,name,unknown,name,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,216,224,night,night,night,unknown,night,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,217,225,play,play,play,unknown,play,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,218,226,until,until,until,unknown,until,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,219,227,company,company,company,unknown,company,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,220,228,doing,doing,doing,unknown,doing,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,221,229,few,few,few,unknown,few,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,222,230,he's,he's,he's,unknown,he's,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,223,231,let,let,let,unknown,let,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,224,232,real,real,real,unknown,real,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,225,234,called,called,called,unknown,called,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,226,235,different,different,different,unknown,different,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,227,236,having,having,having,unknown,having,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,228,237,set,set,set,unknown,set,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,229,238,thought,thought,thought,unknown,thought,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,230,240,done,done,done,unknown,done,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,231,241,however,however,however,unknown,however,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,232,242,getting,getting,getting,unknown,getting,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,233,243,god,god,god,unknown,god,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,234,244,government,government,government,unknown,government,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,235,245,group,group,group,unknown,group,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,236,246,looking,looking,looking,unknown,looking,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,237,247,public,public,public,unknown,public,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,238,248,top,top,top,unknown,top,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,239,249,women,women,women,unknown,women,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,240,250,business,business,business,unknown,business,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
en,v1,1,241,251,care,care,care,unknown,care,wordfreq:en,wordfreq_seeded;deterministically_filtered;structurally_curated
